WasdeNumber,ReportDate,ReportTitle,Attribute,ReliabilityProjection,Commodity,Region,MarketYear,ProjEstFlag,AnnualQuarterFlag,Value,Unit,ReleaseDate,ReleaseTime,ForecastYear,ForecastMonth
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Wheat,World,2018/19,,Annual,1017.87,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Wheat,World,2018/19,,Annual,173.67,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Wheat,World,2018/19,,Annual,734.72,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Wheat,World,2018/19,,Annual,283.16,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Wheat,World,2019/20,(Est.),Annual,763.93,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Wheat,World,2019/20,(Est.),Annual,1047.08,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Wheat,World,2019/20,(Est.),Annual,191.46,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Wheat,World,2019/20,(Est.),Annual,746.98,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Wheat,World,2019/20,(Est.),Annual,300.10,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Wheat,World,2020/21,(Proj.),Annual,773.44,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Wheat,World,2020/21,(Proj.),Annual,1073.54,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Wheat,World,2020/21,(Proj.),Annual,194.84,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Wheat,World,2020/21,(Proj.),Annual,769.32,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Wheat,World,2020/21,(Proj.),Annual,304.22,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Coarse Grains,World,2018/19,,Annual,1398.07,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Coarse Grains,World,2018/19,,Annual,1768.26,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Coarse Grains,World,2018/19,,Annual,212.81,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Coarse Grains,World,2018/19,,Annual,1421.15,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Coarse Grains,World,2018/19,,Annual,347.10,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Coarse Grains,World,2019/20,(Est.),Annual,1411.56,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Coarse Grains,World,2019/20,(Est.),Annual,1758.67,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Coarse Grains,World,2019/20,(Est.),Annual,207.84,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Coarse Grains,World,2019/20,(Est.),Annual,1427.16,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Coarse Grains,World,2019/20,(Est.),Annual,331.51,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Coarse Grains,World,2020/21,(Proj.),Annual,1438.90,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Coarse Grains,World,2020/21,(Proj.),Annual,1770.40,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Coarse Grains,World,2020/21,(Proj.),Annual,228.20,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Coarse Grains,World,2020/21,(Proj.),Annual,1454.20,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Coarse Grains,World,2020/21,(Proj.),Annual,316.20,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,"Rice, milled",World,2018/19,,Annual,497.32,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,"Rice, milled",World,2018/19,,Annual,661.57,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,"Rice, milled",World,2018/19,,Annual,43.90,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,"Rice, milled",World,2018/19,,Annual,484.67,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,"Rice, milled",World,2018/19,,Annual,176.91,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,"Rice, milled",World,2019/20,(Est.),Annual,497.17,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,"Rice, milled",World,2019/20,(Est.),Annual,674.07,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,"Rice, milled",World,2019/20,(Est.),Annual,42.91,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,"Rice, milled",World,2019/20,(Est.),Annual,495.79,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,"Rice, milled",World,2019/20,(Est.),Annual,178.28,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,"Rice, milled",World,2020/21,(Proj.),Annual,504.02,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,"Rice, milled",World,2020/21,(Proj.),Annual,682.30,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,"Rice, milled",World,2020/21,(Proj.),Annual,46.25,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,"Rice, milled",World,2020/21,(Proj.),Annual,504.21,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,"Rice, milled",World,2020/21,(Proj.),Annual,178.10,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Total Grains,United States,2018/19,,Annual,436.32,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Total Grains,United States,2018/19,,Annual,532.30,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Total Grains,United States,2018/19,,Annual,83.45,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Total Grains,United States,2018/19,,Annual,357.57,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Total Grains,United States,2018/19,,Annual,91.28,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Total Grains,United States,2019/20,(Est.),Annual,417.89,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Total Grains,United States,2019/20,(Est.),Annual,516.32,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Total Grains,United States,2019/20,(Est.),Annual,79.77,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Total Grains,United States,2019/20,(Est.),Annual,355.83,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Total Grains,United States,2019/20,(Est.),Annual,80.73,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Total Grains,United States,2020/21,(Proj.),Annual,431.48,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Total Grains,United States,2020/21,(Proj.),Annual,519.31,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Total Grains,United States,2020/21,(Proj.),Annual,103.53,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Total Grains,United States,2020/21,(Proj.),Annual,350.62,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Total Grains,United States,2020/21,(Proj.),Annual,65.17,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Wheat,United States,2018/19,,Annual,51.31,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Wheat,United States,2018/19,,Annual,84.88,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Wheat,United States,2018/19,,Annual,25.50,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Wheat,United States,2018/19,,Annual,29.99,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Wheat,United States,2018/19,,Annual,29.39,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Wheat,United States,2019/20,(Est.),Annual,52.58,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Wheat,United States,2019/20,(Est.),Annual,84.83,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Wheat,United States,2019/20,(Est.),Annual,26.28,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Wheat,United States,2019/20,(Est.),Annual,30.56,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Wheat,United States,2019/20,(Est.),Annual,27.99,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Wheat,United States,2020/21,(Proj.),Annual,49.69,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Wheat,United States,2020/21,(Proj.),Annual,80.94,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Wheat,United States,2020/21,(Proj.),Annual,26.81,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Wheat,United States,2020/21,(Proj.),Annual,31.38,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Wheat,United States,2020/21,(Proj.),Annual,22.76,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Coarse Grains,United States,2018/19,,Annual,377.91,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Coarse Grains,United States,2018/19,,Annual,438.46,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Coarse Grains,United States,2018/19,,Annual,54.97,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Coarse Grains,United States,2018/19,,Annual,323.02,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Coarse Grains,United States,2018/19,,Annual,60.47,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Coarse Grains,United States,2019/20,(Est.),Annual,359.43,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Coarse Grains,United States,2019/20,(Est.),Annual,423.01,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Coarse Grains,United States,2019/20,(Est.),Annual,50.51,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Coarse Grains,United States,2019/20,(Est.),Annual,320.68,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Coarse Grains,United States,2019/20,(Est.),Annual,51.83,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,Coarse Grains,United States,2020/21,(Proj.),Annual,374.57,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,Coarse Grains,United States,2020/21,(Proj.),Annual,429.08,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,Coarse Grains,United States,2020/21,(Proj.),Annual,73.77,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,Coarse Grains,United States,2020/21,(Proj.),Annual,314.16,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,Coarse Grains,United States,2020/21,(Proj.),Annual,41.16,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,"Rice, milled",United States,2018/19,,Annual,7.11,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,"Rice, milled",United States,2018/19,,Annual,8.96,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,"Rice, milled",United States,2018/19,,Annual,2.97,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,"Rice, milled",United States,2018/19,,Annual,4.57,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,"Rice, milled",United States,2018/19,,Annual,1.42,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,"Rice, milled",United States,2019/20,(Est.),Annual,5.88,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,"Rice, milled",United States,2019/20,(Est.),Annual,8.49,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,"Rice, milled",United States,2019/20,(Est.),Annual,2.99,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,"Rice, milled",United States,2019/20,(Est.),Annual,4.59,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,"Rice, milled",United States,2019/20,(Est.),Annual,0.91,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Output,,"Rice, milled",United States,2020/21,(Proj.),Annual,7.23,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Supply,,"Rice, milled",United States,2020/21,(Proj.),Annual,9.29,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Trade,,"Rice, milled",United States,2020/21,(Proj.),Annual,2.95,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Total Use,,"Rice, milled",United States,2020/21,(Proj.),Annual,5.08,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S Supply and Use for Grains,Ending Stocks,,"Rice, milled",United States,2020/21,(Proj.),Annual,1.25,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Total Grains,Foreign,2018/19,,Annual,2189.97,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Total Grains,Foreign,2018/19,,Annual,2915.41,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Total Grains,Foreign,2018/19,,Annual,346.94,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Total Grains,Foreign,2018/19,,Annual,2282.97,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Total Grains,Foreign,2018/19,,Annual,715.89,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Total Grains,Foreign,2019/20,(Est.),Annual,2254.76,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Total Grains,Foreign,2019/20,(Est.),Annual,2963.50,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Total Grains,Foreign,2019/20,(Est.),Annual,362.45,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Total Grains,Foreign,2019/20,(Est.),Annual,2314.11,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Total Grains,Foreign,2019/20,(Est.),Annual,729.17,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Total Grains,Foreign,2020/21,(Proj.),Annual,2284.87,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Total Grains,Foreign,2020/21,(Proj.),Annual,3006.93,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Total Grains,Foreign,2020/21,(Proj.),Annual,365.76,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Total Grains,Foreign,2020/21,(Proj.),Annual,2377.11,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Total Grains,Foreign,2020/21,(Proj.),Annual,733.35,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Wheat,Foreign,2018/19,,Annual,679.59,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Wheat,Foreign,2018/19,,Annual,933.00,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Wheat,Foreign,2018/19,,Annual,148.17,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Wheat,Foreign,2018/19,,Annual,704.73,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Wheat,Foreign,2018/19,,Annual,253.77,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Wheat,Foreign,2019/20,(Est.),Annual,711.34,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Wheat,Foreign,2019/20,(Est.),Annual,962.26,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Wheat,Foreign,2019/20,(Est.),Annual,165.19,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Wheat,Foreign,2019/20,(Est.),Annual,716.42,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Wheat,Foreign,2019/20,(Est.),Annual,272.12,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Wheat,Foreign,2020/21,(Proj.),Annual,723.74,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Wheat,Foreign,2020/21,(Proj.),Annual,992.60,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Wheat,Foreign,2020/21,(Proj.),Annual,168.04,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Wheat,Foreign,2020/21,(Proj.),Annual,737.94,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Wheat,Foreign,2020/21,(Proj.),Annual,281.46,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Coarse Grains,Foreign,2018/19,,Annual,1020.16,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Coarse Grains,Foreign,2018/19,,Annual,1329.80,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Coarse Grains,Foreign,2018/19,,Annual,157.84,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Coarse Grains,Foreign,2018/19,,Annual,1098.14,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Coarse Grains,Foreign,2018/19,,Annual,286.63,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Coarse Grains,Foreign,2019/20,(Est.),Annual,1052.13,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Coarse Grains,Foreign,2019/20,(Est.),Annual,1335.65,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Coarse Grains,Foreign,2019/20,(Est.),Annual,157.34,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Coarse Grains,Foreign,2019/20,(Est.),Annual,1106.48,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Coarse Grains,Foreign,2019/20,(Est.),Annual,279.68,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Output,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,1064.33,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Supply,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,1341.32,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Trade,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,154.43,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Total Use,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,1140.04,Million Metric Tons,02/09/2021,12:00:00,2021,2
609,February 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,275.04,Million Metric Tons,02/09/2021,12:00:00,2021,2
