WasdeNumber,ReportDate,ReportTitle,Attribute,ReliabilityProjection,Commodity,Region,MarketYear,ProjEstFlag,AnnualQuarterFlag,Value,Unit,ReleaseDate,ReleaseTime,ForecastYear,ForecastMonth
611,April 2021,World and U.S. Supply and Use for Grains,Trade,,Wheat,Foreign,2018/19,,Annual,148.17,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Use,,Wheat,Foreign,2018/19,,Annual,704.82,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Wheat,Foreign,2018/19,,Annual,253.99,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Output,,Wheat,Foreign,2019/20,(Est.),Annual,711.27,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Supply,,Wheat,Foreign,2019/20,(Est.),Annual,962.40,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Trade,,Wheat,Foreign,2019/20,(Est.),Annual,165.25,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Use,,Wheat,Foreign,2019/20,(Est.),Annual,716.62,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Wheat,Foreign,2019/20,(Est.),Annual,272.06,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Output,,Wheat,Foreign,2020/21,(Proj.),Annual,726.80,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Supply,,Wheat,Foreign,2020/21,(Proj.),Annual,995.87,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Trade,,Wheat,Foreign,2020/21,(Proj.),Annual,172.11,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Use,,Wheat,Foreign,2020/21,(Proj.),Annual,750.33,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Wheat,Foreign,2020/21,(Proj.),Annual,272.35,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Output,,Coarse Grains,Foreign,2018/19,,Annual,1021.24,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Supply,,Coarse Grains,Foreign,2018/19,,Annual,1333.20,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Trade,,Coarse Grains,Foreign,2018/19,,Annual,157.81,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Use,,Coarse Grains,Foreign,2018/19,,Annual,1098.44,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Coarse Grains,Foreign,2018/19,,Annual,289.73,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Output,,Coarse Grains,Foreign,2019/20,(Est.),Annual,1052.31,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Supply,,Coarse Grains,Foreign,2019/20,(Est.),Annual,1338.93,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Trade,,Coarse Grains,Foreign,2019/20,(Est.),Annual,158.11,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Use,,Coarse Grains,Foreign,2019/20,(Est.),Annual,1107.66,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Coarse Grains,Foreign,2019/20,(Est.),Annual,281.77,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Output,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,1071.43,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Supply,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,1350.54,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Trade,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,155.43,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Total Use,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,1147.92,Million Metric Tons,04/09/2021,12:00:00,2021,4
611,April 2021,World and U.S. Supply and Use for Grains,Ending Stocks,,Coarse Grains,Foreign,2020/21,(Proj.),Annual,278.35,Million Metric Tons,04/09/2021,12:00:00,2021,4
